block name,point 1,point 2,point 3,point 4,point 5,point 6
5735A,"-260.2602722787779, -4469.589758880016","-250.9579418096305, -4469.589758880016","-250.9579418096305, -4526.539013902405","-260.2602722787779, -4526.539013902405"
5740B,"-229.3509531495929, -3619.05093909153","-109.0364333052393, -3619.05093909153","-109.0364333052393, -3640.8051954775533","-229.3509531495929, -3640.8051954775533"
5740A,"-229.3509554106636, -3534.3108145704773","-229.3509531495929, -3619.05093909153","-210.8674174507541, -3619.05093909153","-210.867417447675, -3534.310814569025","-229.3509531500895, -3534.3108145704773"
5701A,"676.5442363185593, -3618.066190312751","785.363240682901, -3618.066190312751","785.363240682901, -3646.115207014267","676.5442363185593, -3646.115207014267"
5701C,"927.6908683024567, -3646.1152070045223","994.8499967710695, -3646.1152070045223","994.8499967710698, -3617.488090020384","927.6908683024569, -3617.488090020384"
5714A,"957.9851165170438, -3646.1152070045223","994.8499967723337, -3646.1152070045223","994.8499967723337, -3999.3371975429027","957.9851165170438, -3999.3371975429027"
5713A,"690.3719461471292, -3646.1152070114827","690.3719461083992, -3999.337197542691","734.9338003969733, -3999.337197543039","734.9338003758639, -3646.115207017053","690.3719461471292, -3646.1152070114827"
5701B,"927.690868299928, -3646.1152070045227","785.3632406747138, -3646.1152070142675","785.3632406840743, -3618.0661903127516","927.6908682960506, -3617.48809002041"
5712B,"717.6159071746205, -3999.3371975429027","981.1018343968653, -3999.3371975429027","981.1018343968653, -4037.578027647191","717.6159071746205, -4037.578027647191"
5712A,"717.6159071742213, -4037.578027661726","717.6159071746205, -3999.337197542691","437.3730280512923, -3999.337197542691","437.3730280508929, -4037.578027661726","717.6159071742213, -4037.578027661726"
5712C,"980.6393117430117, -3999.337197542904","1197.491776687971, -3999.337197542904","1197.491776688355, -4037.5780276450123","981.1018343968653, -4037.578027647196","981.1018343968653, -3999.337197542904"
5717B,"1068.284584587311, -3999.337197539445","1109.497873697117, -3999.337197539445","1109.497873697117, -3772.433893359779","1068.284584587311, -3772.433893359779"
5717A,"1109.497873699752, -3772.433893358838","1068.284584596578, -3772.433893360718","1068.284584633226, -3643.749280563799","1109.497873691248, -3643.7492805768416","1109.497873699752, -3772.433893358838"
5702A,"1068.284584632648, -3616.9492642413566","1159.962718551083, -3616.949264263712","1159.962718551083, -3643.7492805861543","1068.284584633226, -3643.749280563799","1068.284584632648, -3616.9492642413566"
5732A,"1240.59919464344, -4037.578027654647","1240.599194643133, -4001.32409649472","1462.403022963652, -4001.32409649472","1462.403022964019, -4037.578027652413","1240.59919464344, -4037.578027654276"
5719A,"1331.300302295817, -3643.749280582258","1328.347753139885, -4001.3240964918423","1369.561042226307, -4001.324096496964","1372.513591390905, -3643.7492805822585","1331.300302294375, -3643.7492805809693"
5703A,"1185.426594317057, -3616.949264263712","1356.740691549288, -3616.949264263712","1356.740691549288, -3643.749280582258","1185.426594317057, -3643.749280582258"
5703B,"1356.740691549288, -3618.48083219763","1356.74069157022, -3643.749280585564","1488.143819998035, -3643.749280578952","1488.143820048331, -3616.9492642250066","1356.740691549288, -3616.9492642406994"
5703C,"1488.143820048331, -3616.9492642250066","1629.035093793028, -3616.9492642250066","1629.035093793028, -3643.749280578952","1488.143820048331, -3643.749280578952"
5721A,"1629.035093801695, -3772.247296640515","1629.035093793028, -3643.749280578952","1593.067132404446, -3643.749280578952","1593.067132404446, -3772.247296642739","1629.035093801695, -3772.247296640515"
5721B,"1593.067132410493, -3772.247296641627","1629.035093801695, -3772.247296640515","1629.035093801695, -3977.8570034569602","1593.067132420586, -3977.8570034569602","1593.067132410493, -3772.247296641627"
5723A,"1702.469681657879, -3776.9603439975917","1702.469681661085, -3682.709284257004","1739.436753063242, -3682.709284257102","1739.436753062828, -3776.960343998353","1702.469681657879, -3776.9603439975917"
5723B,"1702.469681654519, -3998.3629586242923","1702.469681657879, -3776.960343997923","1739.436753062828, -3776.960343998021","1739.436753064871, -3998.362958625053","1702.469681653701, -3998.3629586242923"
5725A,"1702.469681653279, -3998.362958625008","1979.646854715159, -3998.36295861785","1979.646854715554, -4037.578027647351","1702.469681655757, -4037.578027649622","1702.469681653279, -3998.362958625008"
5725B,"1979.646854715527, -4037.5780276472033","1979.646854698564, -3998.3629586178513","2227.252229480677, -3998.3629586174047","2227.252229459722, -4037.5780276449823"
5729B,"2119.669494560683, -3751.345577825614","2227.244285391515, -3751.345577824146","2227.244285391515, -3770.578447193421","2119.666648822846, -3770.5639652598593","2119.669494560683, -3751.345577825614"
5729A,"2006.698688434946, -3751.3455778272382","2119.669494560683, -3751.3455778272382","2119.666648822846, -3770.563965261307","2006.698688446944, -3770.5639652460513","2006.698688446944, -3751.3455778272382"
5727A,"1964.985844305532, -3998.362958624968","1964.985844294411, -3647.937682807455","2006.698688433786, -3647.9376828163026","2006.698688437711, -3998.362958617839","1964.985844305478, -3998.362958617839","1964.985844305236, -3998.362958624968"
5704B,"1990.068112538869, -3616.7733095233966","2148.047292942001, -3616.77330953913","2148.047292942134, -3647.9376828108707","1990.068112536959, -3647.9376828184922","1990.068112538869, -3616.656840605325"
5704A,"1990.068112537849, -3616.6568406210586","1990.06811253798, -3647.937682807455","1825.606379078641, -3647.937682807455","1825.606379074229, -3616.7733095218814","1990.068112537849, -3616.773309528305"
